地区,NO₂,SO₂,CO,O₃,PM₁₀,PM₂.₅,质量指数,状况,主要污染物,时间
合肥市,71,15,0.676,108,80,31,89,良,二氧化氮,2020-04-08 01:00:00
合肥市,69,14,0.651,88,75,29,87,良,二氧化氮,2020-04-07 01:00:00
合肥市,46,12,0.586,108,64,29,58,良,二氧化氮,2020-04-06 01:00:00
合肥市,38,8,0.591,84,78,19,64,良,颗粒物(PM10),2020-04-05 01:00:00
合肥市,51,9,0.568,129,92,47,75,良,臭氧8小时,2020-04-04 01:00:00
合肥市,47,8,0.513,115,64,30,63,良,臭氧8小时,2020-04-03 01:00:00
合肥市,36,7,0.572,105,60,33,55,良,"颗粒物(PM10),臭氧8小时",2020-04-02 01:00:00
合肥市,35,6,0.588,67,40,27,44,优,—,2020-04-01 01:00:00
合肥市,41,5,0.669,37,28,27,52,良,二氧化氮,2020-03-31 01:00:00
合肥市,28,6,0.576,61,38,28,40,优,—,2020-03-30 01:00:00
合肥市,25,5,0.503,66,23,16,33,优,—,2020-03-29 01:00:00
合肥市,18,6,0.398,79,28,11,40,优,—,2020-03-28 01:00:00
合肥市,19,5,0.391,67,29,13,34,优,—,2020-03-27 01:00:00
合肥市,34,7,0.855,41,29,24,43,优,—,2020-03-26 01:00:00
合肥市,33,10,0.765,68,50,30,50,优,—,2020-03-25 01:00:00
合肥市,46,13,0.555,99,60,27,58,良,二氧化氮,2020-03-24 01:00:00
合肥市,43,10,0.557,81,53,18,54,良,二氧化氮,2020-03-23 01:00:00
合肥市,32,7,0.549,127,73,38,73,良,臭氧8小时,2020-03-22 01:00:00
合肥市,39,11,0.648,93,65,32,58,良,颗粒物(PM10),2020-03-21 01:00:00
合肥市,48,11,0.542,127,112,33,81,良,颗粒物(PM10),2020-03-20 01:00:00
合肥市,46,9,0.418,92,203,32,127,轻度污染,颗粒物(PM10),2020-03-19 01:00:00
合肥市,55,8,0.607,121,89,40,70,良,颗粒物(PM10),2020-03-18 01:00:00
合肥市,63,7,0.625,109,85,39,79,良,二氧化氮,2020-03-17 01:00:00
合肥市,58,13,0.658,90,94,41,73,良,二氧化氮,2020-03-16 01:00:00
合肥市,50,8,0.457,111,84,26,67,良,颗粒物(PM10),2020-03-15 01:00:00
合肥市,39,6,0.422,92,59,23,55,良,颗粒物(PM10),2020-03-14 01:00:00
合肥市,38,6,0.601,56,59,47,65,良,细颗粒物(PM2.5),2020-03-13 01:00:00
合肥市,39,8,0.726,93,72,41,61,良,颗粒物(PM10),2020-03-12 01:00:00
合肥市,32,6,0.748,104,77,45,64,良,颗粒物(PM10),2020-03-11 01:00:00
合肥市,32,4,0.950,78,60,57,78,良,细颗粒物(PM2.5),2020-03-10 01:00:00
合肥市,29,4,0.684,59,62,58,79,良,细颗粒物(PM2.5),2020-03-09 01:00:00
合肥市,43,8,0.708,95,57,57,78,良,细颗粒物(PM2.5),2020-03-08 01:00:00
合肥市,42,6,0.755,95,63,49,68,良,细颗粒物(PM2.5),2020-03-07 01:00:00
合肥市,38,8,0.614,76,55,47,65,良,细颗粒物(PM2.5),2020-03-06 01:00:00
合肥市,31,9,0.493,101,48,28,51,良,臭氧8小时,2020-03-05 01:00:00
